id,source_org,source_file,original_id,type,name,address,city,state,zip_code,county,location_description,phone,url,latitude,longitude,latlng_source,date_from,date_to,SNAP,WIC,FMNP,fresh_produce,food_bucks,free_distribution,open_to_spec_group,data_issues
1693,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PSWI2254-1,food bank site,Swissvale Towers,1826 Monongahela Ave.,Pittsburgh,PA,15218,Allegheny,NA,NA,NA,40.4219771,-79.8908568,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1694,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PTEE1376-1,food bank site,Teen Challenge of Western Pennsylvania,220 Challenge Lane,Cheswick,PA,15024,Allegheny,NA,NA,NA,40.5708209,-79.8299003,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1695,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PTHE2255-1,food bank site,The Allegheny at West Commons,401 W. Commons,Pittsburgh,PA,15212,Allegheny,NA,NA,NA,40.4504709,-80.0077699,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1696,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PTHE2256-1,food bank site,The Avenue Apartments,325 Braddock Ave.,Braddock,PA,15104,Allegheny,NA,NA,NA,40.4052815,-79.8714658,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1697,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PTHE2125-1,food bank site,The Church In The Round,744 Griffith Street,Aliquippa,PA,15001,Beaver,NA,NA,NA,40.6216367,-80.2596071,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1698,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PTHE2522-1,food bank site,The Father's Heart Ministries,2401 Riverview Avenue,McKeesport,PA,15132,Allegheny,NA,NA,NA,40.33798,-79.8481237,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1699,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PTHE2416-1,food bank site,The Learning Lamp,2025 Bedford Street,Johnstown,PA,15904,Cambria,NA,NA,NA,40.2995029,-78.8824051,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1700,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PTHE2233-1,food bank site,The Pneuma Center,704 Sherwood Ave.,Pittsburgh,PA,15204,Allegheny,NA,NA,NA,40.4550963,-80.0560611,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1701,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PTHO2323-1,food bank site,Thomas Bishop NM,1023 6th Avenue,New Brighton,PA,15066,Beaver,NA,NA,NA,40.7339752,-80.309856,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1702,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PTRI2284-1,food bank site,Trinity Cathedral,325 Oliver Avenue,Pittsburgh,PA,15222,Allegheny,NA,NA,NA,40.4411888,-79.998833200000007,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1703,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PUNI1173-1,food bank site,Union Baptist Church,2117 Collingwood Street,Swissvale,PA,15218,Allegheny,NA,NA,NA,40.4172588,-79.8885256,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1704,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PUNI2540-1,food bank site,Union Food Pantry,1910 Municipal Drive,New Castle,PA,16101,Lawrence,NA,NA,NA,41.001662,-80.378789,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1705,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PUNI2026-1,food bank site,Unity Baptist Church,420 5th Street,Braddock,PA,15104,Allegheny,NA,NA,NA,40.4045948,-79.8693868,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1706,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PWAL1481-1,food bank site,Unity Food Pantry,1146 Greentree Road,Pittsburgh,PA,15220,Allegheny,NA,NA,NA,40.4089275,-80.0504798,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1707,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PUPP2257-1,food bank site,Upper Rooms,2334 Perrysville Ave.,Pittsburgh,PA,15214,Allegheny,NA,NA,NA,40.4668449,-80.0093728,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1708,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PURB2533-1,food bank site,Urban Pathways Charter School 6-12,914 Penn Avenue,Pittsburgh,PA,15222,Allegheny,NA,NA,NA,40.4437065,-79.9975042,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1709,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PVER2006-1,food bank site,Verona United Methodist Church,798 Herron Avenue,Verona,PA,15147,Allegheny,NA,NA,NA,40.506281799999996,-79.8406343,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1710,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PVER2006-2,food bank site,Verona United Methodist Church - Fresh Market,798 Herron Avenue,Verona,PA,15147,Allegheny,NA,NA,NA,40.506281799999996,-79.8406343,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1711,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PVER2379-1,food bank site,Versailles Apartments,"4626 Walnut St., C/O Management Office",McKeesport,PA,15132,Allegheny,NA,NA,NA,40.3183055,-79.8344143,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1712,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PVER2349-1,food bank site,Versailles-Archer Apartments,"3221 Versailles Ave., Attn: Office",McKeesport,PA,15132,Allegheny,NA,NA,NA,40.3452603,-79.8390406,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1713,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PVET2292-1,food bank site,"Veterans Place of Washington Boulevard, Inc. Food Pantry",945 Washington Boulevard,Pittsburgh,PA,15206,Allegheny,NA,NA,NA,40.461149,-79.90653,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1714,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PVET2292-2,food bank site,"Veterans Place of Washington Boulevard, Inc. Soup Kitchen",945 Washington Boulevard,Pittsburgh,PA,15206,Allegheny,NA,NA,NA,40.461149,-79.90653,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1715,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PLC1404-10,food bank site,Vista South,1116 South Mercer St.,New Castle,PA,16101,Lawrence,NA,NA,NA,40.987429,-80.3453747,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1716,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PWAL2224-2,food bank site,Walkers Neighbor. House  AS,"1207 Moravia St., St. John United Holy Church",New Castle,PA,16101,Lawrence,NA,NA,NA,40.98669,-80.348966,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1717,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PWAL2224-1,food bank site,Walkers Neighbor. House CSFP,"1207 Moravia St., St. John United Holy Church",New Castle,PA,16101,Lawrence,NA,NA,NA,40.98669,-80.348966,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1718,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PWAL1035-1,food bank site,Walnut Grove Assembly of God,44 Adams Avenue,West Mifflin,PA,15122,Allegheny,NA,NA,NA,40.3550127,-79.908513,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1719,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PWAL1035-2,food bank site,Walnut Grove Assembly of God CSFP,44 Adams Avenue,West Mifflin,PA,15122,Allegheny,NA,NA,NA,40.3550127,-79.908513,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1720,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PWAM2264-1,food bank site,Wampum Park Housing NM,1058 Main Street,Wampum,PA,16157,Lawrence,NA,NA,NA,40.895895,-80.3447429,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1721,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PWAS2541-1,food bank site,Washington Food Pantry,1413 George Washington Rd.,Volant,PA,16156,Lawrence,NA,NA,NA,41.0909438,-80.223962,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1722,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PWAS1059-1,food bank site,Washington Heights Ecumenical Food Bank,213 Bailey Ave,Pittsburgh,PA,15211,Allegheny,NA,NA,NA,40.427252,-80.0027028,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1723,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PWEC2177-1,food bank site,We Care Food Cupboard,"420 Dippold Avenue, Baden UM Church",Baden,PA,15005-1716,Beaver,NA,NA,NA,40.6370627,-80.2292123,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1724,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PWEL1389-1,food bank site,Wellspring Drop-In Center,903 Watson Street,Pittsburgh,PA,15219,Allegheny,NA,NA,NA,40.4384694,-79.9915902,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1725,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PWES1104-1,food bank site,West Allegheny Ministerial Association,105 West Allegheny Road,Imperial,PA,15126,Allegheny,NA,NA,NA,40.4437561,-80.2405395,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1726,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PWES1177-1,food bank site,West Deer TECH,"292 East Union Rd., East Union Presbyterian Church",Cheswick,PA,15024,Allegheny,NA,NA,NA,40.609619,-79.85204,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1727,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PWES1105-1,food bank site,West Hills Food Pantry,522 Carnot Road,Coraopolis,PA,15108,Allegheny,NA,NA,NA,40.514274,-80.220633,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1728,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PWES2430-1,food bank site,West Hills M.O.W.,1205 Ridge Avenue,Coraopolis,PA,15108,Allegheny,NA,NA,NA,40.5152597,-80.161536,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1729,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PWES2414-1,food bank site,West Park Court,710 W North Ave.,Pittsburgh,PA,15212,Allegheny,NA,NA,NA,40.4543446,-80.0142408,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1730,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PWES1008-1,food bank site,Westinghouse Valley,413 Penn Avenue Ext.,Turtle Creek,PA,15145,Allegheny,NA,NA,NA,40.4049152,-79.8294159,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1731,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PWES2317-1,food bank site,Westlake Apartments,1015 Crucible St.,Pittsburgh,PA,15220,Allegheny,NA,NA,NA,40.4432851,-80.0420967,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1732,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PWHI1178-1,food bank site,Whitehall Church of Christ,215 Streets Run Road,Pittsburgh,PA,15236,Allegheny,NA,NA,NA,40.3463443,-79.9855236,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1733,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PWIL1118-1,food bank site,Wilkinsburg Community Ministry,702 Wood Street,Wilkinsburg,PA,15221,Allegheny,NA,NA,NA,40.441403,-79.885723,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1734,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PWIL1383-1,food bank site,Wilkinsburg Family Support Center Afterschool,"807 Wallace Avenue, Suite 205",Wilkinsburg,PA,15221,Allegheny,NA,NA,NA,40.4437117,-79.8805456,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1735,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PWIL1383-2,food bank site,Wilkinsburg Family Support Center Food Pantry,"807 Wallace Avenue, Suite 205",Wilkinsburg,PA,15221,Allegheny,NA,NA,NA,40.4437117,-79.8805456,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1736,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PWIL2502-1,food bank site,Wilkinsburg Fresh Market,718 Wallace Avenue,Wilkinsburg,PA,15221,Allegheny,NA,NA,NA,40.4440295,-79.8836449,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1737,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PWIL2258-1,food bank site,Wilmerding Apartments,314 Commerce St.,Wilmerding,PA,15148,Allegheny,NA,NA,NA,40.392952,-79.807811,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1738,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PWAC2449-2,food bank site,Windber Area Community Kitchen,1800 Stockholm Avenue,Windber,PA,15963,Somerset,NA,NA,NA,40.2324245,-78.8295488,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1739,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PWAC2449-1,food bank site,Windber Area Community Kitchen - Wackpack Program,1800 Stockholm Avenue,Windber,PA,15963,Somerset,NA,NA,NA,40.2324245,-78.8295488,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1740,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PWOM1387-1,food bank site,"Womanspace East, Inc.",NA,NA,NA,NA,Allegheny,NA,NA,NA,0,0,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,"address missing;city missing;state missing;zip_code missing;latlng is (0,0);"
1741,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PWOM1386-1,food bank site,Women's Center and Shelter of Greater Pittsburgh,NA,NA,NA,NA,Allegheny,NA,NA,NA,0,0,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,"address missing;city missing;state missing;zip_code missing;latlng is (0,0);"
1742,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PYMC1391-1,food bank site,YMCA New Kensington,800 Constitution Boulevard,New Kensington,PA,15068,Allegheny,NA,NA,NA,40.5645832,-79.763414,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1743,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PYOR2318-1,food bank site,York Commons,4003 Penn Ave.,Pittsburgh,PA,15224,Allegheny,NA,NA,NA,40.465624,-79.957513,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,0,0,1,NA,NA
1744,Greater Pittsburgh Community Food Bank,2019-10-10 PGH Food Bank Site Addresses.xlsx,PZIO1179-1,food bank site,Zion Christian Church,2019 Brownsville Road,Pittsburgh,PA,15210,Allegheny,NA,NA,NA,40.3944186,-79.9860334,Greater Pittsburgh Community Food Bank,NA,NA,0,0,0,1,0,1,NA,NA
1745,Just Harvest,Just Harvest - Fresh Access Markets.xlsx,NA,farmer's market,Beechview Farmers Market,1563 Beechview Ave,NA,PA,15216,Allegheny,Thursday 3pm-7pm,NA,NA,40.4111671,-80.0246372,NA,June 20,September 12,1,1,1,1,1,0,NA,city missing;
1746,Just Harvest,Just Harvest - Fresh Access Markets.xlsx,NA,farmer's market,Belllevue Farmers Market,34 N Balph Ave,Bellevue,PA,15202,Allegheny,Bayne Park; Wednesdays 3pm-7pm,NA,NA,40.4964978,-80.0543218,NA,June 5,October 30,1,1,1,1,1,0,NA,NA
1747,Just Harvest,Just Harvest - Fresh Access Markets.xlsx,NA,farmer's market,Bloomfield Saturday Market,5050 Liberty Ave,Pittsburgh,PA,15224,Allegheny,Saturdays 9am-1pm,NA,NA,40.4588667,-79.9445563,NA,May 18,November 2,1,1,1,1,1,0,NA,NA
1748,Just Harvest,Just Harvest - Fresh Access Markets.xlsx,NA,farmer's market,Carrick Farmers Market,1529 Brownsville Road,Pittsburgh,PA,15210,Allegheny,Wednesdays 3pm-7pm,NA,NA,40.40000819999999,-79.9888757,NA,June 19,November 27,1,1,1,1,1,0,NA,NA
1749,Just Harvest,Just Harvest - Fresh Access Markets.xlsx,NA,farmer's market,East Liberty Farmers Market,Broad St & Station St,Pittsburgh,PA,15206,Allegheny,Garland Parklet Lot. N. Euclid; Mondays 3pm-7pm,NA,NA,39.92530319999999,-75.1695457,NA,May 13,November 25,1,1,1,1,1,0,NA,NA
1750,Just Harvest,Just Harvest - Fresh Access Markets.xlsx,NA,farmer's market,Garfield Farm Stand,Wiclow St & Columbo St,Pittsburgh,PA,15224,Allegheny,Wednesdays 3pm-7:30pm,NA,NA,40.5682986,-122.4334589,NA,June 5,September 25,1,1,1,1,1,0,NA,NA
1751,Just Harvest,Just Harvest - Fresh Access Markets.xlsx,NA,farmer's market,Green Tree Farmers Market,905 Greentree Road,Pittsburgh,PA,15220,Allegheny,Thursdays 4pm-7pm,NA,NA,40.42242220000001,-80.04563209999999,NA,May 23,October 31,1,1,1,1,1,0,NA,NA
1752,Just Harvest,Just Harvest - Fresh Access Markets.xlsx,NA,farmer's market,Homewood Farmers Market,7139 Fransktown Ave,Pittsburgh,PA,15208,Allegheny,Last Saturday; Last Saturdays 3pm-7pm,NA,NA,40.457764,-79.8968079,NA,July 27,October 26,1,1,1,1,1,0,NA,NA
1753,Just Harvest,Just Harvest - Fresh Access Markets.xlsx,NA,farmer's market,Homewood Farmers Market,7139 Fransktown Ave,Pittsburgh,PA,15208,Allegheny,Wednedays 3pm-5:30pm,NA,NA,40.457764,-79.8968079,NA,July 3,July 31,1,1,1,1,1,0,NA,NA
1754,Just Harvest,Just Harvest - Fresh Access Markets.xlsx,NA,farmer's market,Larimer Farmers Market,Larimer Ave & Carver St,Pittsburgh,PA,NA,Allegheny,4th Sunday; 4th Sundays 3pm-7pm,NA,NA,40.4659514,-79.9127793,NA,June 23,November 24,1,1,1,1,1,0,NA,zip_code missing;
1755,Just Harvest,Just Harvest - Fresh Access Markets.xlsx,NA,farmer's market,Lawrenceville Farmers Market,40th St & Butler St,Pittsburgh,PA,15201,Allegheny,Arsenal Park; Tuesdays 4pm-7pm,NA,NA,39.9570452,-75.2017793,NA,June 4,October 29,1,1,1,1,1,0,NA,NA
1756,Just Harvest,Just Harvest - Fresh Access Markets.xlsx,NA,farmer's market,Market Square Farmers Market,Forbes Ave & Market St,Pittsburgh,PA,15222,Allegheny,Thursdays 10am-2pm,NA,NA,40.4438535,-79.9509602,NA,May 16,October 31,1,1,1,1,1,0,NA,NA
1757,Just Harvest,Just Harvest - Fresh Access Markets.xlsx,NA,farmer's market,Mellon Square Farmers Market,Smithfield St & Sixth Ave,Pittsburgh,PA,15222,Allegheny,"Mellon Square Park,; Fridays 10:30am-1:30pm",NA,NA,40.4394198,-79.99907520000001,NA,May 10,October 25,1,1,1,1,1,0,NA,NA
1758,Just Harvest,Just Harvest - Fresh Access Markets.xlsx,NA,farmer's market,Moon Township Farmers Market,1000 Beaver Grade Road,Moon,PA,15108,Allegheny,"Moon Municipal Building,; Wednesdays 3pm-6pm",NA,NA,40.5039012,-80.207062,NA,June 5,September 25,1,1,1,1,1,0,NA,NA
1759,Just Harvest,Just Harvest - Fresh Access Markets.xlsx,NA,farmer's market,North Side Farmers Market,East Ohio St & Cedar Ave,Pittsburgh,PA,15101,Allegheny,Fridays 3pm-7pm,NA,NA,40.46399299999999,-79.9805021,NA,May 17,November 22,1,1,1,1,1,0,NA,NA
1760,Just Harvest,Just Harvest - Fresh Access Markets.xlsx,NA,farmer's market,Peters Township Farmers Market,905 East McMurray Rd,Venetia,PA,15367,Allegheny,Wednesdays 3pm-7pm,NA,NA,40.2963587,-80.0742276,NA,May 22,September 25,1,1,1,1,1,0,NA,NA
1761,Just Harvest,Just Harvest - Fresh Access Markets.xlsx,NA,farmer's market,South Side Farmers Market,18th St & Carson St,Pittsburgh,PA,15203,Allegheny,Tuesdays 3pm-7pm,NA,NA,37.716854,-97.335515,NA,May 14,November 26,1,1,1,1,1,0,NA,NA
1762,Just Harvest,Just Harvest - Fresh Access Markets.xlsx,NA,farmer's market,Squirrel Hill Farmers Market,Beacon St & Bartlett St,Pittsburgh,PA,15217,Allegheny,Sundays 9am-1pm,NA,NA,42.3358733,-71.15249399999999,NA,May 12,November 24,1,1,1,1,1,0,NA,NA
1763,Just Harvest,Just Harvest - Fresh Access Markets.xlsx,NA,farmer's market,Swissvale Farmers Market,7301 Schoyer Ave,Swissvale,PA,15218,Allegheny,"Lot behind Dickson School,; Saturdays 9am-1pm",NA,NA,40.4234595,-79.8935994,NA,June 1,October 26,1,1,1,1,1,0,NA,NA
1764,Just Harvest,Just Harvest - Fresh Access Markets.xlsx,NA,farmer's market,Wilkinsburg Thursday Open Market,225 Penn Avenue,Wilkinsburg,PA,15221,Allegheny,Thursdays 3pm-6p30m,NA,NA,40.4468129,-79.89194619999999,NA,June 13,November 14,1,1,1,1,1,0,NA,NA
1765,Just Harvest,Just Harvest - Fresh Access Markets.xlsx,NA,farmer's market,Braddock Farm Stand,1000 Braddock Ave,Braddock,PA,15104,Allegheny,Saturdays10am-2pm,NA,NA,40.399024,-79.86316099999999,NA,June 1,October 26,1,1,1,1,1,0,NA,NA
1766,Just Harvest,Just Harvest - Fresh Access Markets.xlsx,NA,farmer's market,Shiloah Farm Stand,Thomas Boulevard & Homewood,Pittsburgh,PA,15208,Allegheny,Thursdaus 3pm-6pm,NA,NA,40.4516983,-79.90237280000001,NA,June 6,October 31,1,1,1,1,1,0,NA,NA
1767,Just Harvest,Just Harvest - Fresh Corners Stores.xlsx,NA,convenience store,Juba Grocery,2721 Brownsville Rd,Pittsburgh,PA,15227,Allegheny,NA,NA,NA,40.3838495,-79.97720009999999,NA,NA,NA,NA,NA,1,1,0,0,NA,SNAP missing;
1768,Just Harvest,Just Harvest - Fresh Corners Stores.xlsx,NA,convenience store,Carl's Café,337 5th Ave,Rankin,PA,15104,Allegheny,NA,NA,NA,40.4141222,-79.8816988,NA,NA,NA,1,NA,1,1,1,0,NA,NA
1769,Just Harvest,Just Harvest - Fresh Corners Stores.xlsx,NA,convenience store,Farm Fresh Foods,226 N. Negley Ave,Pittsburgh,PA,15206,Allegheny,NA,NA,NA,40.465332,-79.9291518,NA,NA,NA,NA,NA,1,1,0,0,NA,SNAP missing;
1770,Just Harvest,Just Harvest - Fresh Corners Stores.xlsx,NA,convenience store,L.A. Grocery,511 Larimer Ave,Pittsburgh,PA,15206,Allegheny,NA,NA,NA,40.4655958,-79.9141741,NA,NA,NA,NA,NA,1,1,0,0,NA,SNAP missing;
